TraceID;ActivityName;TimeStamp
1301;H;16.08.2022 20:35
1302;A;16.08.2022 21:56
1302;C;16.08.2022 22:10
1302;D;16.08.2022 23:52
1302;G;17.08.2022 00:13
1302;E;17.08.2022 01:35
1302;F;17.08.2022 02:59
1302;H;17.08.2022 03:15
1303;A;17.08.2022 04:21
1303;B;17.08.2022 05:38
1303;D;17.08.2022 06:10
1303;E;17.08.2022 07:58
1303;F;17.08.2022 08:36
1303;G;17.08.2022 09:08
1303;H;17.08.2022 10:31
1304;A;17.08.2022 11:24
1304;C;17.08.2022 12:45
1304;D;17.08.2022 13:49
1304;E;17.08.2022 14:20
1304;G;17.08.2022 15:11
1304;F;17.08.2022 16:02
1304;H;17.08.2022 17:56
1305;A;17.08.2022 18:15
1305;B;17.08.2022 19:10
1305;D;17.08.2022 20:14
1305;G;17.08.2022 21:14
1305;E;17.08.2022 22:35
1305;F;17.08.2022 23:07
1305;H;18.08.2022 00:28
1306;A;18.08.2022 01:05
1306;C;18.08.2022 02:09
1306;D;18.08.2022 03:10
1306;E;18.08.2022 04:52
1306;G;18.08.2022 05:34
1306;F;18.08.2022 06:40
1306;H;18.08.2022 07:31
1307;A;18.08.2022 08:06
1307;C;18.08.2022 09:15
1307;D;18.08.2022 10:56
1307;G;18.08.2022 11:32
1307;E;18.08.2022 12:24
1307;F;18.08.2022 13:17
1307;H;18.08.2022 14:05
1308;A;18.08.2022 15:45
1308;C;18.08.2022 16:05
1308;D;18.08.2022 17:59
1308;E;18.08.2022 18:46
1308;F;18.08.2022 19:58
1308;G;18.08.2022 20:39
1308;H;18.08.2022 21:32
1309;A;18.08.2022 22:01
1309;B;18.08.2022 23:05
1309;D;19.08.2022 00:11
1309;G;19.08.2022 01:26
1309;E;19.08.2022 02:07
1309;F;19.08.2022 03:57
1309;H;19.08.2022 04:34
1310;A;19.08.2022 05:51
1310;B;19.08.2022 06:06
1310;D;19.08.2022 07:11
1310;E;19.08.2022 08:40
1310;F;19.08.2022 09:14
1310;G;19.08.2022 10:23
1310;H;19.08.2022 11:52
1311;A;19.08.2022 12:09
1311;C;19.08.2022 13:05
1311;D;19.08.2022 14:44
1311;G;19.08.2022 15:57
1311;E;19.08.2022 16:32
1311;F;19.08.2022 17:35
1311;H;19.08.2022 18:54
1312;A;19.08.2022 19:45
1312;C;19.08.2022 20:12
1312;D;19.08.2022 21:52
1312;G;19.08.2022 22:43
1312;E;19.08.2022 23:31
1312;F;20.08.2022 00:27
1312;H;20.08.2022 01:10
1313;A;20.08.2022 02:25
1313;C;20.08.2022 03:22
1313;D;20.08.2022 04:35
1313;G;20.08.2022 05:18
1313;E;20.08.2022 06:19
1313;F;20.08.2022 07:45
1313;H;20.08.2022 08:26
1314;A;20.08.2022 09:01
1314;C;20.08.2022 10:38
1314;D;20.08.2022 11:46
1314;E;20.08.2022 12:08
1314;G;20.08.2022 13:45
1314;F;20.08.2022 14:52
1314;H;20.08.2022 15:03
1315;A;20.08.2022 16:09
1315;C;20.08.2022 17:44
1315;D;20.08.2022 18:14
1315;G;20.08.2022 19:30
1315;E;20.08.2022 20:59
1315;F;20.08.2022 21:53
1315;H;20.08.2022 22:42
1316;A;20.08.2022 23:43
1316;B;21.08.2022 00:59
1316;D;21.08.2022 01:18
1316;G;21.08.2022 02:32
1316;E;21.08.2022 03:01
1316;F;21.08.2022 04:43
1316;H;21.08.2022 05:24
1317;A;21.08.2022 06:10
1317;C;21.08.2022 07:09
1317;D;21.08.2022 08:59
1317;G;21.08.2022 09:52
1317;E;21.08.2022 10:57
1317;F;21.08.2022 11:44
1317;H;21.08.2022 12:22
1318;A;21.08.2022 13:07
1318;C;21.08.2022 14:14
1318;D;21.08.2022 15:50
1318;G;21.08.2022 16:33
1318;E;21.08.2022 17:13
1318;F;21.08.2022 18:11
1318;H;21.08.2022 19:59
1319;A;21.08.2022 20:55
1319;B;21.08.2022 21:05
1319;D;21.08.2022 22:23
1319;E;21.08.2022 23:21
1319;G;22.08.2022 00:15
1319;F;22.08.2022 01:37
1319;H;22.08.2022 02:44
1320;A;22.08.2022 03:03
1320;B;22.08.2022 04:41
1320;D;22.08.2022 05:59
1320;E;22.08.2022 06:20
1320;F;22.08.2022 07:48
1320;G;22.08.2022 08:59
1320;H;22.08.2022 09:51
1321;A;22.08.2022 10:55
1321;B;22.08.2022 11:42
1321;D;22.08.2022 12:06
1321;G;22.08.2022 13:36
1321;E;22.08.2022 14:01
1321;F;22.08.2022 15:08
1321;H;22.08.2022 16:01
1322;A;22.08.2022 17:35
1322;B;22.08.2022 18:09
1322;D;22.08.2022 19:20
1322;G;22.08.2022 20:00
1322;E;22.08.2022 21:53
1322;F;22.08.2022 22:11
1322;H;22.08.2022 23:29
1323;A;23.08.2022 00:39
1323;C;23.08.2022 01:38
1323;D;23.08.2022 02:15
1323;E;23.08.2022 03:09
1323;G;23.08.2022 04:55
1323;F;23.08.2022 05:48
1323;H;23.08.2022 06:15
1324;A;23.08.2022 07:14
1324;C;23.08.2022 08:28
1324;D;23.08.2022 09:50
1324;G;23.08.2022 10:12
1324;E;23.08.2022 11:53
1324;F;23.08.2022 12:12
1324;H;23.08.2022 13:40
1325;A;23.08.2022 14:06
1325;B;23.08.2022 15:15
1325;D;23.08.2022 16:07
1325;G;23.08.2022 17:59
1325;E;23.08.2022 18:59
1325;F;23.08.2022 19:27
1325;H;23.08.2022 20:01
1326;A;23.08.2022 21:38
1326;B;23.08.2022 22:26
1326;D;23.08.2022 23:16
1326;E;24.08.2022 00:28
1326;G;24.08.2022 01:54
1326;F;24.08.2022 02:56
1326;H;24.08.2022 03:29
1327;A;24.08.2022 04:13
1327;C;24.08.2022 05:33
1327;D;24.08.2022 06:48
1327;E;24.08.2022 07:59
1327;G;24.08.2022 08:15
1327;F;24.08.2022 09:45
1327;H;24.08.2022 10:51
1328;A;24.08.2022 11:28
1328;B;24.08.2022 12:49
1328;D;24.08.2022 13:42
1328;G;24.08.2022 14:58
1328;E;24.08.2022 15:57
1328;F;24.08.2022 16:26
1328;H;24.08.2022 17:17
1329;A;24.08.2022 18:07
1329;C;24.08.2022 19:52
1329;D;24.08.2022 20:21
1329;G;24.08.2022 21:11
1329;E;24.08.2022 22:50
1329;F;24.08.2022 23:25
1329;H;25.08.2022 00:51
1330;A;25.08.2022 01:52
1330;B;25.08.2022 02:31
1330;D;25.08.2022 03:05
1330;E;25.08.2022 04:41
1330;G;25.08.2022 05:08
1330;F;25.08.2022 06:17
1330;H;25.08.2022 07:49
1331;A;25.08.2022 08:15
1331;B;25.08.2022 09:14
1331;D;25.08.2022 10:24
1331;G;25.08.2022 11:51
1331;E;25.08.2022 12:43
1331;F;25.08.2022 13:17
1331;H;25.08.2022 14:57
1332;A;25.08.2022 15:30
1332;B;25.08.2022 16:00
1332;D;25.08.2022 17:04
1332;G;25.08.2022 18:48
1332;E;25.08.2022 19:54
1332;F;25.08.2022 20:37
1332;H;25.08.2022 21:15
1333;A;25.08.2022 22:33
1333;C;25.08.2022 23:02
1333;D;26.08.2022 00:49
1333;E;26.08.2022 01:50
1333;G;26.08.2022 02:46
1333;F;26.08.2022 03:50
1333;H;26.08.2022 04:28
1334;A;26.08.2022 05:48
1334;C;26.08.2022 06:40
1334;D;26.08.2022 07:51
1334;G;26.08.2022 08:22
1334;E;26.08.2022 09:07
1334;F;26.08.2022 10:23
1334;H;26.08.2022 11:21
1335;A;26.08.2022 12:14
1335;B;26.08.2022 13:11
1335;D;26.08.2022 14:41
1335;E;26.08.2022 15:36
1335;G;26.08.2022 16:13
1335;F;26.08.2022 17:21
1335;H;26.08.2022 18:56
1336;A;26.08.2022 19:39
1336;B;26.08.2022 20:39
1336;D;26.08.2022 21:41
1336;G;26.08.2022 22:13
1336;E;26.08.2022 23:52
1336;F;27.08.2022 00:48
1336;H;27.08.2022 01:23
1337;A;27.08.2022 02:54
1337;C;27.08.2022 03:55
1337;D;27.08.2022 04:21
1337;E;27.08.2022 05:54
1337;G;27.08.2022 06:51
1337;F;27.08.2022 07:20
1337;H;27.08.2022 08:35
1338;A;27.08.2022 09:39
1338;B;27.08.2022 10:39
1338;D;27.08.2022 11:27
1338;E;27.08.2022 12:53
1338;G;27.08.2022 13:59
1338;F;27.08.2022 14:39
1338;H;27.08.2022 15:43
1339;A;27.08.2022 16:18
1339;B;27.08.2022 17:42
1339;D;27.08.2022 18:00
1339;G;27.08.2022 19:40
1339;E;27.08.2022 20:07
1339;F;27.08.2022 21:47
1339;H;27.08.2022 22:41
1340;A;27.08.2022 23:08
1340;B;28.08.2022 00:10
1340;D;28.08.2022 01:53
1340;E;28.08.2022 02:40
1340;F;28.08.2022 03:08
1340;G;28.08.2022 04:47
1340;H;28.08.2022 05:15
1341;A;28.08.2022 06:11
1341;C;28.08.2022 07:08
1341;D;28.08.2022 08:58
1341;E;28.08.2022 09:11
1341;F;28.08.2022 10:50
1341;G;28.08.2022 11:47
1341;H;28.08.2022 12:41
1342;A;28.08.2022 13:03
1342;C;28.08.2022 14:36
1342;D;28.08.2022 15:34
1342;G;28.08.2022 16:52
1342;E;28.08.2022 17:43
1342;F;28.08.2022 18:42
1342;H;28.08.2022 19:20
1343;A;28.08.2022 20:28
1343;C;28.08.2022 21:14
1343;D;28.08.2022 22:27
1343;G;28.08.2022 23:27
1343;E;29.08.2022 00:33
1343;F;29.08.2022 01:02
1343;H;29.08.2022 02:00
1344;A;29.08.2022 03:29
1344;C;29.08.2022 04:32
1344;D;29.08.2022 05:36
1344;G;29.08.2022 06:52
1344;E;29.08.2022 07:49
1344;F;29.08.2022 08:38
1344;H;29.08.2022 09:15
1345;A;29.08.2022 10:44
1345;C;29.08.2022 11:56
1345;D;29.08.2022 12:51
1345;E;29.08.2022 13:27
1345;G;29.08.2022 14:18
1345;F;29.08.2022 15:21
1345;H;29.08.2022 16:40
1346;A;29.08.2022 17:15
1346;C;29.08.2022 18:51
1346;D;29.08.2022 19:30
1346;G;29.08.2022 20:07
1346;E;29.08.2022 21:15
1346;F;29.08.2022 22:03
1346;H;29.08.2022 23:36
1347;A;30.08.2022 00:12
1347;B;30.08.2022 01:46
1347;D;30.08.2022 02:52
1347;G;30.08.2022 03:14
1347;E;30.08.2022 04:17
1347;F;30.08.2022 05:09
1347;H;30.08.2022 06:49
1348;A;30.08.2022 07:54
1348;C;30.08.2022 08:27
1348;D;30.08.2022 09:57
1348;E;30.08.2022 10:22
1348;G;30.08.2022 11:07
1348;F;30.08.2022 12:56
1348;H;30.08.2022 13:40
1349;A;30.08.2022 14:02
1349;B;30.08.2022 15:54
1349;D;30.08.2022 16:49
1349;E;30.08.2022 17:34
1349;F;30.08.2022 18:05
1349;G;30.08.2022 19:45
1349;H;30.08.2022 20:43
1350;A;30.08.2022 21:52
1350;B;30.08.2022 22:41
1350;D;30.08.2022 23:15
1350;G;31.08.2022 00:24
1350;E;31.08.2022 01:45
1350;F;31.08.2022 02:38
1350;H;31.08.2022 03:53
1351;A;31.08.2022 04:01
1351;C;31.08.2022 05:10
1351;D;31.08.2022 06:11
1351;G;31.08.2022 07:10
1351;E;31.08.2022 08:25
1351;F;31.08.2022 09:03
1351;H;31.08.2022 10:01
1352;A;31.08.2022 11:45
1352;C;31.08.2022 12:48
1352;D;31.08.2022 13:52
1352;E;31.08.2022 14:47
1352;F;31.08.2022 15:47
1352;G;31.08.2022 16:34
1352;H;31.08.2022 17:26
1353;A;31.08.2022 18:41
1353;C;31.08.2022 19:05
1353;D;31.08.2022 20:26
1353;E;31.08.2022 21:23
1353;G;31.08.2022 22:32
1353;F;31.08.2022 23:32
1353;H;01.09.2022 00:43
1354;A;01.09.2022 01:31
1354;B;01.09.2022 02:16
1354;D;01.09.2022 03:11
1354;G;01.09.2022 04:47
1354;E;01.09.2022 05:11
1354;F;01.09.2022 06:06
1354;H;01.09.2022 07:10
1355;A;01.09.2022 08:45
1355;B;01.09.2022 09:45
1355;D;01.09.2022 10:06
1355;G;01.09.2022 11:47
1355;E;01.09.2022 12:23
1355;F;01.09.2022 13:56
1355;H;01.09.2022 14:55
1356;A;01.09.2022 15:49
1356;B;01.09.2022 16:00
1356;D;01.09.2022 17:17
1356;G;01.09.2022 18:43
1356;E;01.09.2022 19:18
1356;F;01.09.2022 20:16
1356;H;01.09.2022 21:25
1357;A;01.09.2022 22:29
1357;B;01.09.2022 23:26
1357;D;02.09.2022 00:40
1357;G;02.09.2022 01:50
1357;E;02.09.2022 02:56
1357;F;02.09.2022 03:45
1357;H;02.09.2022 04:33
1358;A;02.09.2022 05:28
1358;C;02.09.2022 06:06
1358;D;02.09.2022 07:09
1358;G;02.09.2022 08:57
1358;E;02.09.2022 09:51
1358;F;02.09.2022 10:19
1358;H;02.09.2022 11:23
1359;A;02.09.2022 12:25
1359;B;02.09.2022 13:56
1359;D;02.09.2022 14:52
1359;E;02.09.2022 15:32
1359;F;02.09.2022 16:38
1359;G;02.09.2022 17:14
1359;H;02.09.2022 18:31
1360;A;02.09.2022 19:35
1360;C;02.09.2022 20:51
1360;D;02.09.2022 21:12
1360;G;02.09.2022 22:36
1360;E;02.09.2022 23:04
1360;F;03.09.2022 00:43
1360;H;03.09.2022 01:04
1361;A;03.09.2022 02:32
1361;C;03.09.2022 03:34
1361;D;03.09.2022 04:27
1361;E;03.09.2022 05:00
1361;F;03.09.2022 06:25
1361;G;03.09.2022 07:23
1361;H;03.09.2022 08:06
1362;A;03.09.2022 09:48
1362;C;03.09.2022 10:07
1362;D;03.09.2022 11:39
1362;G;03.09.2022 12:48
1362;E;03.09.2022 13:27
1362;F;03.09.2022 14:11
1362;H;03.09.2022 15:14
1363;A;03.09.2022 16:32
1363;C;03.09.2022 17:18
1363;D;03.09.2022 18:55
1363;G;03.09.2022 19:10
1363;E;03.09.2022 20:16
1363;F;03.09.2022 21:06
1363;H;03.09.2022 22:13
1364;A;03.09.2022 23:44
1364;C;04.09.2022 00:02
1364;D;04.09.2022 01:23
1364;E;04.09.2022 02:14
1364;G;04.09.2022 03:13
1364;F;04.09.2022 04:35
1364;H;04.09.2022 05:25
1365;A;04.09.2022 06:21
1365;B;04.09.2022 07:51
1365;D;04.09.2022 08:20
1365;E;04.09.2022 09:11
1365;G;04.09.2022 10:35
1365;F;04.09.2022 11:26
1365;H;04.09.2022 12:13
1366;A;04.09.2022 13:55
1366;C;04.09.2022 14:57
1366;D;04.09.2022 15:37
1366;G;04.09.2022 16:55
1366;E;04.09.2022 17:17
1366;F;04.09.2022 18:25
1366;H;04.09.2022 19:26
1367;A;04.09.2022 20:46
1367;B;04.09.2022 21:49
1367;D;04.09.2022 22:26
1367;G;04.09.2022 23:12
1367;E;05.09.2022 00:54
1367;F;05.09.2022 01:21
1367;H;05.09.2022 02:33
1368;A;05.09.2022 03:45
1368;B;05.09.2022 04:53
1368;D;05.09.2022 05:01
1368;E;05.09.2022 06:50
1368;F;05.09.2022 07:27
1368;G;05.09.2022 08:10
1368;H;05.09.2022 09:19
1369;A;05.09.2022 10:18
1369;C;05.09.2022 11:04
1369;D;05.09.2022 12:24
1369;E;05.09.2022 13:13
1369;G;05.09.2022 14:19
1369;F;05.09.2022 15:40
1369;H;05.09.2022 16:30
1370;A;05.09.2022 17:51
1370;B;05.09.2022 18:51
1370;D;05.09.2022 19:48
1370;G;05.09.2022 20:45
1370;E;05.09.2022 21:14
1370;F;05.09.2022 22:23
1370;H;05.09.2022 23:42
1371;A;06.09.2022 00:08
1371;C;06.09.2022 01:31
1371;D;06.09.2022 02:53
1371;G;06.09.2022 03:19
1371;E;06.09.2022 04:17
1371;F;06.09.2022 05:47
1371;H;06.09.2022 06:59
1372;A;06.09.2022 07:50
1372;B;06.09.2022 08:10
1372;D;06.09.2022 09:55
1372;E;06.09.2022 10:49
1372;G;06.09.2022 11:59
1372;F;06.09.2022 12:42
1372;H;06.09.2022 13:31
1373;A;06.09.2022 14:03
1373;C;06.09.2022 15:25
1373;D;06.09.2022 16:33
1373;G;06.09.2022 17:41
1373;E;06.09.2022 18:13
1373;F;06.09.2022 19:12
1373;H;06.09.2022 20:24
1374;A;06.09.2022 21:35
1374;C;06.09.2022 22:47
1374;D;06.09.2022 23:50
1374;E;07.09.2022 00:27
1374;G;07.09.2022 01:54
1374;F;07.09.2022 02:25
1374;H;07.09.2022 03:10
1375;A;07.09.2022 04:40
1375;C;07.09.2022 05:28
1375;D;07.09.2022 06:23
1375;E;07.09.2022 07:37
1375;G;07.09.2022 08:13
1375;F;07.09.2022 09:49
1375;H;07.09.2022 10:48
1376;A;07.09.2022 11:20
1376;C;07.09.2022 12:04
1376;D;07.09.2022 13:12
1376;E;07.09.2022 14:11
1376;G;07.09.2022 15:01
1376;F;07.09.2022 16:43
1376;H;07.09.2022 17:25
1377;A;07.09.2022 18:27
1377;C;07.09.2022 19:17
1377;D;07.09.2022 20:19
1377;G;07.09.2022 21:34
1377;E;07.09.2022 22:42
1377;F;07.09.2022 23:31
1377;H;08.09.2022 00:33
1378;A;08.09.2022 01:52
1378;C;08.09.2022 02:26
1378;D;08.09.2022 03:20
1378;G;08.09.2022 04:47
1378;E;08.09.2022 05:59
1378;F;08.09.2022 06:00
1378;H;08.09.2022 07:27
1379;A;08.09.2022 08:21
1379;B;08.09.2022 09:03
1379;D;08.09.2022 10:37
1379;E;08.09.2022 11:25
1379;G;08.09.2022 12:08
1379;F;08.09.2022 13:14
1379;H;08.09.2022 14:58
1380;A;08.09.2022 15:49
1380;B;08.09.2022 16:15
1380;D;08.09.2022 17:40
1380;E;08.09.2022 18:31
1380;F;08.09.2022 19:25
1380;G;08.09.2022 20:22
1380;H;08.09.2022 21:44
1381;A;08.09.2022 22:17
1381;C;08.09.2022 23:21
1381;D;09.09.2022 00:46
1381;G;09.09.2022 01:38
1381;E;09.09.2022 02:14
1381;F;09.09.2022 03:48
1381;H;09.09.2022 04:38
1382;A;09.09.2022 05:31
1382;B;09.09.2022 06:13
1382;D;09.09.2022 07:45
1382;G;09.09.2022 08:52
1382;E;09.09.2022 09:34
1382;F;09.09.2022 10:08
1382;H;09.09.2022 11:53
1383;A;09.09.2022 12:00
1383;B;09.09.2022 13:07
1383;D;09.09.2022 14:50
1383;G;09.09.2022 15:21
1383;E;09.09.2022 16:04
1383;F;09.09.2022 17:17
1383;H;09.09.2022 18:19
1384;A;09.09.2022 19:15
1384;B;09.09.2022 20:27
1384;D;09.09.2022 21:56
1384;G;09.09.2022 22:41
1384;E;09.09.2022 23:13
1384;F;10.09.2022 00:02
1384;H;10.09.2022 01:52
1385;A;10.09.2022 02:26
1385;C;10.09.2022 03:03
1385;D;10.09.2022 04:37
1385;G;10.09.2022 05:54
1385;E;10.09.2022 06:10
1385;F;10.09.2022 07:33
1385;H;10.09.2022 08:20
1386;A;10.09.2022 09:04
1386;C;10.09.2022 10:09
1386;D;10.09.2022 11:34
1386;E;10.09.2022 12:36
1386;F;10.09.2022 13:05
1386;G;10.09.2022 14:10
1386;H;10.09.2022 15:41
1387;A;10.09.2022 16:34
1387;C;10.09.2022 17:58
1387;D;10.09.2022 18:08
1387;E;10.09.2022 19:57
1387;G;10.09.2022 20:34
1387;F;10.09.2022 21:05
1387;H;10.09.2022 22:59
1388;A;10.09.2022 23:17
1388;B;11.09.2022 00:13
1388;D;11.09.2022 01:27
1388;G;11.09.2022 02:15
1388;E;11.09.2022 03:07
1388;F;11.09.2022 04:30
1388;H;11.09.2022 05:19
1389;A;11.09.2022 06:32
1389;B;11.09.2022 07:43
1389;D;11.09.2022 08:09
1389;G;11.09.2022 09:46
1389;E;11.09.2022 10:56
1389;F;11.09.2022 11:09
1389;H;11.09.2022 12:00
1390;A;11.09.2022 13:47
1390;B;11.09.2022 14:47
1390;D;11.09.2022 15:17
1390;G;11.09.2022 16:44
1390;E;11.09.2022 17:51
1390;F;11.09.2022 18:35
1390;H;11.09.2022 19:27
1391;A;11.09.2022 20:23
1391;C;11.09.2022 21:43
1391;D;11.09.2022 22:09
1391;E;11.09.2022 23:23
1391;F;12.09.2022 00:13
1391;G;12.09.2022 01:37
1391;H;12.09.2022 02:02
1392;A;12.09.2022 03:34
1392;B;12.09.2022 04:58
1392;D;12.09.2022 05:15
1392;E;12.09.2022 06:36
1392;F;12.09.2022 07:14
1392;G;12.09.2022 08:08
1392;H;12.09.2022 09:40
1393;A;12.09.2022 10:39
1393;B;12.09.2022 11:43
1393;D;12.09.2022 12:08
1393;E;12.09.2022 13:12
1393;F;12.09.2022 14:04
1393;G;12.09.2022 15:14
1393;H;12.09.2022 16:08
1394;A;12.09.2022 17:45
1394;B;12.09.2022 18:36
1394;D;12.09.2022 19:40
1394;G;12.09.2022 20:37
1394;E;12.09.2022 21:45
1394;F;12.09.2022 22:32
1394;H;12.09.2022 23:59
1395;A;13.09.2022 00:54
1395;B;13.09.2022 01:27
1395;D;13.09.2022 02:55
1395;G;13.09.2022 03:54
1395;E;13.09.2022 04:24
1395;F;13.09.2022 05:36
1395;H;13.09.2022 06:07
1396;A;13.09.2022 07:55
1396;B;13.09.2022 08:16
1396;D;13.09.2022 09:38
1396;E;13.09.2022 10:00
1396;G;13.09.2022 11:54
1396;F;13.09.2022 12:34
1396;H;13.09.2022 13:14
1397;A;13.09.2022 14:00
1397;C;13.09.2022 15:31
1397;D;13.09.2022 16:04
1397;G;13.09.2022 17:07
1397;E;13.09.2022 18:13
1397;F;13.09.2022 19:09
1397;H;13.09.2022 20:52
1398;A;13.09.2022 21:29
1398;B;13.09.2022 22:47
1398;D;13.09.2022 23:00
1398;E;14.09.2022 00:39
1398;F;14.09.2022 01:05
1398;G;14.09.2022 02:15
1398;H;14.09.2022 03:11
1399;A;14.09.2022 04:39
1399;B;14.09.2022 05:23
1399;D;14.09.2022 06:00
1399;G;14.09.2022 07:35
1399;E;14.09.2022 08:27
1399;F;14.09.2022 09:26
1399;H;14.09.2022 10:36
1400;A;14.09.2022 11:05
1400;B;14.09.2022 12:49
1400;D;14.09.2022 13:43
1400;G;14.09.2022 14:19
1400;E;14.09.2022 15:26
1400;F;14.09.2022 16:19
1400;H;14.09.2022 17:04
1401;A;14.09.2022 18:38
1401;C;14.09.2022 19:20
1401;D;14.09.2022 20:23
1401;G;14.09.2022 21:25
1401;E;14.09.2022 22:45
1401;F;14.09.2022 23:56
1401;H;15.09.2022 00:27
1402;A;15.09.2022 01:56
1402;B;15.09.2022 02:33
1402;D;15.09.2022 03:30
1402;G;15.09.2022 04:02
1402;E;15.09.2022 05:29
1402;F;15.09.2022 06:41
1402;H;15.09.2022 07:21
1403;A;15.09.2022 08:52
1403;C;15.09.2022 09:37
1403;D;15.09.2022 10:48
1403;E;15.09.2022 11:30
1403;G;15.09.2022 12:08
1403;F;15.09.2022 13:45
1403;H;15.09.2022 14:20
1404;A;15.09.2022 15:10
1404;C;15.09.2022 16:24
1404;D;15.09.2022 17:40
1404;E;15.09.2022 18:35
1404;F;15.09.2022 19:50
1404;G;15.09.2022 20:44
1404;H;15.09.2022 21:42
1405;A;15.09.2022 22:38
1405;C;15.09.2022 23:07
1405;D;16.09.2022 00:40
1405;E;16.09.2022 01:05
1405;G;16.09.2022 02:24
1405;F;16.09.2022 03:26
1405;H;16.09.2022 04:58
1406;A;16.09.2022 05:43
1406;C;16.09.2022 06:42
1406;D;16.09.2022 07:00
1406;G;16.09.2022 08:01
1406;E;16.09.2022 09:54
1406;F;16.09.2022 10:48
1406;H;16.09.2022 11:54
1407;A;16.09.2022 12:08
1407;B;16.09.2022 13:50
1407;D;16.09.2022 14:47
1407;G;16.09.2022 15:21
1407;E;16.09.2022 16:10
1407;F;16.09.2022 17:49
1407;H;16.09.2022 18:46
1408;A;16.09.2022 19:17
1408;B;16.09.2022 20:30
1408;D;16.09.2022 21:44
1408;E;16.09.2022 22:21
1408;G;16.09.2022 23:42
1408;F;17.09.2022 00:11
1408;H;17.09.2022 01:10
1409;A;17.09.2022 02:22
1409;B;17.09.2022 03:21
1409;D;17.09.2022 04:23
1409;G;17.09.2022 05:59
1409;E;17.09.2022 06:27
1409;F;17.09.2022 07:45
1409;H;17.09.2022 08:10
1410;A;17.09.2022 09:56
1410;B;17.09.2022 10:27
1410;D;17.09.2022 11:14
1410;E;17.09.2022 12:26
1410;F;17.09.2022 13:23
1410;G;17.09.2022 14:39
1410;H;17.09.2022 15:46
1411;A;17.09.2022 16:46
1411;B;17.09.2022 17:39
1411;D;17.09.2022 18:31
1411;G;17.09.2022 19:30
1411;E;17.09.2022 20:08
1411;F;17.09.2022 21:28
1411;H;17.09.2022 22:12
1412;A;17.09.2022 23:21
1412;C;18.09.2022 00:52
1412;D;18.09.2022 01:46
1412;G;18.09.2022 02:32
1412;E;18.09.2022 03:37
1412;F;18.09.2022 04:42
1412;H;18.09.2022 05:17
1413;A;18.09.2022 06:36
1413;B;18.09.2022 07:38
1413;D;18.09.2022 08:52
1413;E;18.09.2022 09:13
1413;F;18.09.2022 10:06
1413;G;18.09.2022 11:29
1413;H;18.09.2022 12:51
1414;A;18.09.2022 13:41
1414;B;18.09.2022 14:13
1414;D;18.09.2022 15:45
1414;G;18.09.2022 16:24
1414;E;18.09.2022 17:18
1414;F;18.09.2022 18:37
1414;H;18.09.2022 19:37
1415;A;18.09.2022 20:29
1415;C;18.09.2022 21:00
1415;D;18.09.2022 22:19
1415;E;18.09.2022 23:41
1415;F;19.09.2022 00:55
1415;G;19.09.2022 01:53
1415;H;19.09.2022 02:11
1416;A;19.09.2022 03:12
1416;B;19.09.2022 04:57
1416;D;19.09.2022 05:47
1416;E;19.09.2022 06:46
1416;G;19.09.2022 07:08
1416;F;19.09.2022 08:01
1416;H;19.09.2022 09:20
1417;A;19.09.2022 10:00
1417;C;19.09.2022 11:58
1417;D;19.09.2022 12:30
1417;E;19.09.2022 13:56
1417;G;19.09.2022 14:53
1417;F;19.09.2022 15:21
1417;H;19.09.2022 16:28
1418;A;19.09.2022 17:14
1418;C;19.09.2022 18:37
1418;D;19.09.2022 19:50
1418;E;19.09.2022 20:15
1418;F;19.09.2022 21:27
1418;G;19.09.2022 22:36
1418;H;19.09.2022 23:25
1419;A;20.09.2022 00:42
1419;B;20.09.2022 01:28
1419;D;20.09.2022 02:31
1419;E;20.09.2022 03:47
1419;G;20.09.2022 04:56
1419;F;20.09.2022 05:16
1419;H;20.09.2022 06:44
1420;A;20.09.2022 07:15
1420;B;20.09.2022 08:06
1420;D;20.09.2022 09:35
1420;G;20.09.2022 10:42
1420;E;20.09.2022 11:26
1420;F;20.09.2022 12:28
1420;H;20.09.2022 13:56
1421;A;20.09.2022 14:03
1421;B;20.09.2022 15:53
1421;D;20.09.2022 16:55
1421;E;20.09.2022 17:10
1421;F;20.09.2022 18:20
1421;G;20.09.2022 19:42
1421;H;20.09.2022 20:15
1422;A;20.09.2022 21:06
1422;C;20.09.2022 22:19
1422;D;20.09.2022 23:30
1422;E;21.09.2022 00:29
1422;G;21.09.2022 01:42
1422;F;21.09.2022 02:22
1422;H;21.09.2022 03:21
1423;A;21.09.2022 04:21
1423;C;21.09.2022 05:36
1423;D;21.09.2022 06:08
1423;E;21.09.2022 07:55
1423;F;21.09.2022 08:11
1423;G;21.09.2022 09:51
1423;H;21.09.2022 10:06
1424;A;21.09.2022 11:14
1424;B;21.09.2022 12:54
1424;D;21.09.2022 13:29
1424;G;21.09.2022 14:41
1424;E;21.09.2022 15:59
1424;F;21.09.2022 16:21
1424;H;21.09.2022 17:28
1425;A;21.09.2022 18:54
1425;B;21.09.2022 19:54
1425;D;21.09.2022 20:18
1425;G;21.09.2022 21:33
1425;E;21.09.2022 22:34
1425;F;21.09.2022 23:49
1425;H;22.09.2022 00:21
1426;A;22.09.2022 01:16
1426;C;22.09.2022 02:01
1426;D;22.09.2022 03:09
1426;E;22.09.2022 04:34
